"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129"
"中正區 龍福里",8.65479771289285,11.8602231142361,2.11890114728507,3.24514526028426,3.1334953766326,0.946143797581862,4.62968087405675,4.24728214752939,2.23286289809186,9.25618582852306,10.5394797942746,4.63015858825904,7.05912776250471,5.44577876185414,3.3297295842308,0.886812036123643,2.11890114728507,8.17648919401664,7.25055905612949,2.88901381847692,3.63401260501384,3.6017688126881,11.0316980655815,6.65824588462098,2.92001425510778,2.3348299502288,3.6601074755822,3.83352201959342,9.28443248953223,0.329923439792035,7.10303121461675,6.92795912889385,8.23362858858699,4.04958102589926,4.9311002116064,2.47237358775885,8.88470729024302,2.61747533762991,6.68540398332335,1.93693179236495,6.30392168802439,7.64953824400771,4.90986948997134,3.69349271775264,3.56011655700786,3.08808530270567,5.77641937633441,3.75522507892769,9.26041669526032,1.31428309935323,2.00695509676923,1.70336619708948,0.589246769586392,0.451293713293638,3.51784618555321,3.34762673608649,4.24804401836159,2.27185226694379,4.77790502732617,2.08881038391272,4.78161731679953,7.56173544245488,5.08439141737312,3.18305348700711,3.52946500221825,2.28153848768958,1.76959810547641,3.50161490452046,4.33527402037137,5.75241547893468,4.78709124636197,4.54259613672914,5.00527188768699,5.48303024571884,5.35684080061853,5.13851868038442,9.62024758518036,8.00393492101965,7.1267775844876,7.15750395759108,9.75709952670206,10.2620061315468,7.81388827335185,9.33612747368738,9.48365683653033,10.2805232438665,9.34478541272345,10.6771371086363,6.58847524778707,7.34369239352101,8.3778445887669,6.74173714190673,8.71588274642411,11.9879578422516,11.370664334525,11.7392908200941,11.7674548489547,11.9099352285723,7.03074906881271,4.14029138388808,10.379303752915,2.07092979569475,5.43509351617545,1.31629410591758,1.06401958493897,2.02064405178281,5.80969121833663,7.7618886533906,5.03040478725223,4.75457062875311,1.68419673846098,1.5191839376927,11.1344614281494,5.06780909457287,1.21361884369821,5.32550717959547,1.73700400807329,4.91333908104171,4.64266073192765,1.64473031633184,9.63034544369017,7.19523160346314,8.19770112718733,2.21835109212046,1.94382006646062,7.99660022679492,1.63007996491093,4.59921527369247,6.99440128229907
"中正區 新營里",8.32359513573414,12.0097200641517,2.39632610358577,2.81602371453916,2.75257727789779,1.40972126666759,4.16676728648133,3.96558895926416,2.65214111844689,9.3530058504254,10.1909302783399,4.27247146666049,7.16471362543998,5.04097596204946,2.90798063684783,1.05264340713662,2.39632610358577,8.20970352259031,6.83479149752988,2.96454274862199,3.20362407837515,3.26904743916969,11.3478851891237,6.81622997155367,2.46573383945122,2.69387544291949,3.81778507389185,3.77743590319072,8.87942289559075,0.671443224568959,6.69836121851626,6.63419827881082,7.90009674523198,4.14791450505832,4.4822926158075,2.56109034070411,9.04832020726425,2.17337951412314,6.28354406048091,2.29843855348285,6.39907529014016,7.39057767339401,4.45673377519082,3.36232983927731,3.72065339323935,2.63452907328073,5.37696951590178,3.42755207997971,8.84802507316617,1.77943427504078,2.44939966822206,1.4310068059194,0.962579148088141,0.854298795122891,3.54469790723522,3.3728546034507,4.08755606437362,2.59250400271003,4.90851834157252,2.2317029135314,4.45562822892017,7.143720293481,4.73269173796605,2.8147607599632,3.07257108046538,1.82545152748329,1.3791921517963,3.21268276097216,4.05867498533073,5.4334466632558,4.42278012691177,4.08785432546091,4.5473765769097,5.04001130580788,4.91621694654636,4.67512922724389,9.22287141410864,7.6016731217354,6.71381091887485,6.73708485523471,9.35754631252302,9.82062617160055,7.58591554117346,9.05195423563691,9.14002915396576,9.98654142538559,9.04099870331056,10.3031999683239,6.81362638351473,7.39319033277268,8.65262038040942,6.81989532214664,8.63033567813192,12.2527614694404,11.5585137226357,11.9018188704749,11.9344459258766,12.0753438571148,7.06073132835095,3.97939821089319,10.0621778036731,2.38081928923175,5.14902858324332,1.63432950982149,1.31130438226702,1.57675339659849,5.36714443744422,7.33307165719073,4.69621695214194,4.31692604270756,1.91252452409546,1.66503154427002,11.3245960002631,4.6190486595364,1.63409201607268,4.90057098167411,1.99552707757442,4.46852140321126,4.78137073003529,1.73354772918687,9.68262046721783,7.21486071202888,7.93066381264767,2.40074685085442,2.08794415274804,8.06893046832367,1.77687085280858,4.14794441701383,6.58073179571906
"中正區 建國里",8.70253155449989,11.2107975483651,1.41258928855699,3.60460330248673,3.36765169360029,0.601007659348648,5.1285656745031,4.24193365279381,2.14111946747162,8.65789622108523,10.6184290425087,4.77514418547638,6.45889001420886,6.15295967062461,4.0209275239102,0.540461168087899,1.41258928855699,7.64900194017396,7.52212159667498,2.37316573083644,3.98945122396356,3.71506313089268,10.2974160751198,6.01124465762441,3.55458540609295,2.42540188790961,3.03341662577866,3.46681950055368,9.51409191138076,0.907532194421458,7.81051024610523,6.90894872570111,8.28878550124164,3.47990403613354,5.33990053557755,1.95709143142937,8.22780867511404,3.04347738068302,6.91928121986041,1.20242750254657,5.71771044605826,7.55782815468676,5.33985059241832,3.80092460789871,2.93198123521212,3.72415277379643,6.48768687908755,3.85370130073484,9.51244713165111,0.954366599341365,1.82396168914612,2.43820463201268,0.150972537938508,0.28530892610935,3.04554638572589,2.88218252210237,4.03019570836245,1.54129683083451,4.16610078087058,1.52465947218074,5.51659607856768,8.25663892195927,5.8160603584562,3.90889640480754,4.15250262766959,2.91406419853743,2.09741830930455,3.5306382589784,4.31823673902689,5.79676654799252,4.94487095237568,4.98422888953152,5.46175790397081,5.86229203202479,5.72746519502688,5.63973005113348,9.82666348617353,8.23110134623779,7.39041376350487,7.44435894678116,9.9692277361723,10.614067217322,7.66482047371639,9.28296329700237,9.55529488156644,10.2428542760676,9.33096851183985,10.8172833197315,5.89186966117068,6.80135362022865,7.65449985008764,6.17104531471936,8.33723610977108,11.26711103077,10.6927617146096,11.0796685159554,11.1043896825843,11.2479471335338,6.5123310302474,3.92567514137629,10.3890811334618,1.34581543741079,5.4170776085227,1.60568041309832,0.479843940713639,2.46721269301258,6.18463287148778,8.07396889010166,5.76479076886861,5.11943531486753,1.04036908490908,1.00587261053782,10.455169990204,5.47524166469063,0.542173280139783,5.64050856893225,1.05726961744726,5.30485345403174,4.02403844380626,1.19960528281063,9.07700997409312,6.68812629924735,8.11757011273182,1.59962360061597,1.38793619940267,7.42678843753396,1.10044726641577,5.02258582387855,7.2609852120727
"中正區 光復里",8.47979972000316,10.4436868960821,0.651923869785588,3.80241119487108,3.44365678855052,1.16395633862304,5.44430657403371,4.03256255044768,2.59196329195352,7.90625826753706,10.4159490360687,4.70713572694823,5.70840235514879,6.75706504182406,4.60895805768648,0.755252654390112,0.651923869785588,6.93495463295196,7.54627604486754,1.71614904159368,4.16929532403406,3.64854252595463,9.59110091889942,5.24546498347165,4.06727059773836,2.988436160131,2.27913267893034,2.91809568439883,9.47663045257118,1.67411897631498,8.40996087125601,6.63539237004047,8.07676367197597,2.75647239615463,5.54703992351231,1.32225906803024,7.4599824411414,3.33629526776839,6.90879763948067,0.644807708669777,4.97497680813202,7.20639519941212,5.57128433782927,3.72472106460626,2.17749467306745,4.23556380047201,7.09947727658767,3.76602617743471,9.49944684273151,1.36329758910874,2.22882472076648,3.15669575931397,0.891588213283633,1.03986132635337,2.40843309621288,2.25619088318949,3.6114231814691,0.841014829240088,3.41470985272569,0.86745505622935,6.21169175470526,8.82874119288314,6.48864517664683,4.56823616477035,4.63927405121195,3.43948233817782,2.36128090561016,3.38425626732254,4.09447001621075,5.60275174862446,4.88619146612973,5.23542588935137,5.72203471137645,6.02736872258356,5.88483264284629,5.95075142208212,9.7621408958024,8.20024137667494,7.40718194898137,7.48618694722866,9.91003823356002,10.7076657332175,7.25784853521188,8.95639372090086,9.35117545857518,9.92614200710431,9.04255183108696,10.6770767860423,5.12759683467067,6.08028748734433,6.91351343864606,5.43541252779907,7.72629489204831,10.5219786627092,9.92464600253977,10.3114309179462,10.3359443653188,10.4795530022947,5.80680637984999,3.51321506534036,10.1181816049002,0.625346718791567,5.16619418927179,2.30984499031379,0.455921122566513,2.81418704217126,6.34020053400159,8.13813828371167,6.45326383980213,5.28109182041191,0.330648870461004,0.564374004413263,9.68719520804067,5.67852561932627,0.704591443273014,5.73717526830394,0.294370203606474,5.49296625453755,3.26992691572767,0.789449152304917,8.34619764297045,5.98941374485658,7.7727502093533,0.87283962023081,0.759688827503205,6.68945101332686,0.587279508206267,5.25213242562511,7.28234692755148
"中正區 黎明里",8.05134199724208,10.5697462128642,0.999495612570649,3.29820552035153,2.94011124239682,1.35406436534629,4.94947915250886,3.59117270449848,2.87888273146867,7.9587469035513,9.9813736723941,4.22683464991385,5.76138912625659,6.36130025015689,4.21243361835047,0.419928065322572,0.999495612570649,6.89957477779633,7.05266494919793,1.6091778852233,3.66412447763265,3.16492092951844,9.9292121502571,5.36940530305967,3.63464793735758,3.20342634912422,2.36845853598842,2.67860683310751,8.99505565900857,1.5764870222105,8.00742908821607,6.22556887883065,7.64393585678533,2.75422108196919,5.04216364267001,1.19031265898574,7.59908337974522,2.84354289242528,6.42028385229915,1.14638090963996,5.00727039456839,6.83465662668301,5.06754675122405,3.24345014905367,2.26939692596919,3.80117579061072,6.70785698176216,3.28749641661994,9.01310681846626,1.64878952158298,2.5371745587888,2.89715405482592,0.837203929960135,0.967412010391416,2.26742125488284,2.10169249116371,3.27213829225746,1.27160015309581,3.48087404618041,0.790973712827124,5.8962396674614,8.40950240622745,6.1481744039616,4.22523215538583,4.19215455169318,3.01868948713493,1.87066216878939,2.91944680301179,3.65865567653653,5.16010911285879,4.40426105082146,4.73334184445612,5.22031136842195,5.52190505080411,5.379452622382,5.45456091105432,9.2866285482172,7.71655559421115,6.91458395341125,6.99008584575053,9.43338687870573,10.2069565127841,6.91752991997145,8.57351136390267,8.91651207249124,9.53909557766188,8.64174400273251,10.2221258059662,5.34738899659067,6.05975235665123,7.20116332545362,5.44820437402039,7.54903923627336,10.7943237536693,10.0988697486247,10.4538184102143,10.4840210810314,10.6257852891505,5.75761610862663,3.1695411741767,9.71039385528841,1.05348784552676,4.74417674549848,2.38762439378263,0.312040368882466,2.33641974869098,5.83491754110644,7.6396549889216,6.12939383466764,4.77560131953996,0.47589728305224,0.225779830672963,9.86413947827772,5.17348260941964,1.03248698493812,5.23440844082055,0.600401711667545,4.98760499396832,3.34682971684824,0.412882535444117,8.34319421520526,5.9283112675729,7.39812185728453,0.936049394732968,0.646033127709432,6.70379919097345,0.333502826935602,4.74847650242704,6.78896908976632
"中正區 梅花里",7.03588281646141,10.5986530268994,1.85387220218233,2.34266272143549,1.91172120794243,2.26928297896344,4.05858345560745,2.57339649449381,3.80547818080144,7.85703977005965,8.95631325241714,3.16566315380603,5.70077923220185,5.85029427859936,3.75044373691339,1.12874556352749,1.85387220218233,6.630085651084,5.99387098232982,1.58551076113739,2.68501158432149,2.10308115438017,10.43830756933,5.46862460461651,3.06609313126792,4.03980900899849,2.58175777079692,2.14297993879028,7.93313174885851,2.11486244132909,7.45561230054645,5.2407386029625,6.62359222082269,2.73669697025218,4.06117210803935,1.28485710649215,7.68624148107888,2.01011455493457,5.35864698405278,2.16635193710584,4.92507187392838,5.90789193464254,4.10315542639088,2.18231195392276,2.50127255060558,3.21859989978256,6.20485071569117,2.22762858450936,7.9510871162848,2.61758516125452,3.49316556362546,2.9146256888472,1.63292921014677,1.69859751098159,2.01621230961548,1.84931357175334,2.46361687608809,2.17941809348031,3.54206455890398,1.23489571265948,5.62907578363347,7.80075040781504,5.80633533427019,3.93053155361979,3.54528080959336,2.53171940302592,1.13437959721887,1.87323660844947,2.64905835373376,4.13272441106569,3.34256316815235,3.78879688687909,4.27597349439746,4.51205540950735,4.36651913377532,4.55056517917618,8.22643892889464,6.65443340052574,5.85498075134637,5.93396785119896,8.37274393008187,9.15936805134876,6.04446051665691,7.62204993679997,7.89232138149125,8.57893561623955,7.66313980034467,9.17577154905342,5.64969982233867,5.83769301439711,7.61787232701155,5.31147482772886,6.98061491645096,11.1451668932962,10.2357252050115,10.5187941847152,10.5610835118673,10.6978170835169,5.4827201224481,2.35575193733744,8.71995026156175,1.98220009615035,3.74811028817381,3.08482989808789,1.2999245563773,1.63730834088383,4.81851820772462,6.58726547712367,5.83432672578205,3.76949604063509,1.38392560050542,1.00711847141035,10.0088112775641,4.18864125887845,2.0606080918995,4.19594466154243,1.53896006079984,3.99501466909202,3.43939404488179,0.821820901968765,8.12053735741526,5.62447246888921,6.4638846911855,1.48639552308016,1.15713014503578,6.54161437541232,1.03709000477199,3.78687685607009,5.72997248020518
"中正區 幸福里",7.35096591646239,10.8018525721784,1.7414665966919,2.4708214311858,2.10864962012988,1.94893192853847,4.14592428340902,2.89300076108354,3.47969600003708,8.0885903466561,9.26612059645851,3.44037625364766,5.91768176913177,5.76477100045436,3.63793891413797,0.814711146672996,1.7414665966919,6.89628186853957,6.23651460407309,1.74268520630351,2.83288290995615,2.37685900242485,10.4983162238849,5.6437346664211,2.98929307376511,3.70369348959595,2.70068980113902,2.44034431757904,8.19854818351771,1.77760468247866,7.38884576603958,5.56689161181002,6.93674094563196,2.92244736278055,4.21175259689167,1.38771808943909,7.8704522795307,2.05353840405331,5.61359511159218,1.9765375124686,5.14439589813953,6.24325860728413,4.24068265571546,2.46018771538204,2.61320623454442,3.14883894435466,6.11728882452297,2.51011869130644,8.20840709887112,2.30568263091929,3.17391653879365,2.65572242394087,1.30572834100904,1.36466976796781,2.24851710759735,2.0778801669664,2.80032021540857,2.05082115118659,3.71616745397862,1.22189128987959,5.46151791414498,7.75683597247959,5.66243203446691,3.76327249057105,3.50515868259131,2.41668043126111,1.10398605264261,2.17835601706596,2.97158856803672,4.44462012632957,3.61383845328383,3.91132872698007,4.39894855932046,4.68814694219791,4.54558612347069,4.6469429249563,8.50041195137901,6.91730768769799,6.10026871597135,6.16970230127439,8.64508778256267,9.37859664655565,6.38319015123239,7.95365271291394,8.20297614861744,8.90880016178182,7.98951318668879,9.47084960888585,5.76756120775045,6.09214309861308,7.70513490481687,5.54520942680012,7.29877947744426,11.2580569585082,10.4101890171933,10.7126657630147,10.7518458653111,10.8900258861342,5.74742099285057,2.69259670127065,9.04294234356362,1.84113055006784,4.07280464319585,2.74566988002248,1.02282377665199,1.60041236379153,5.00102718904209,6.81511112376432,5.67587941724001,3.94193693398357,1.23322730440357,0.845550014331516,10.1808935422627,4.34246255272236,1.77607459555999,4.40355548065641,1.38331351802707,4.15531324977932,3.60403620916358,0.72245062172936,8.3793454934081,5.89547112075129,6.79822695454807,1.46186750566656,1.11253585072888,6.78454218770622,0.908579978326695,3.92198071670549,5.97336946936462
"中正區 幸市里",6.88819604257257,11.2324067317168,2.49090905328493,1.72690795806802,1.42730925807482,2.4982111843992,3.39503270739222,2.50709353375727,3.96861498719061,8.45551654459487,8.7737603215059,2.87277461327633,6.32526242842379,5.14382385977472,3.06205414696501,1.44956113346849,2.49090905328493,7.16761594996961,5.58178743628103,2.2849799392656,2.09648503424422,1.83524782256365,11.1539482945159,6.13784959443406,2.36092883861546,4.10171582684724,3.28990645986576,2.6471998997917,7.58025233996938,2.07405228734271,6.74286244713668,5.17761615660869,6.46680107945336,3.40794758823537,3.47237748494479,2.0001574064016,8.34359937405787,1.31105639600002,4.98274305608001,2.7180779230752,5.5490858303851,5.93398859552537,3.4958860034319,1.92672540866036,3.21157907186113,2.51024412155044,5.49887513407288,1.98831508692274,7.57417487526228,2.87784512404235,3.7008701935171,2.45582411928443,1.85199064513319,1.86139108977448,2.64890540682525,2.489816731568,2.73598558906202,2.80211846205152,4.21792234350991,1.92962861297935,4.98156733587798,7.08495068672016,5.13545077736171,3.2909744144772,2.8298858869315,1.85411938821929,0.42998207785228,1.75416181170009,2.60056182474798,3.98783195287176,3.03481127192658,3.16263703536721,3.64997228836096,3.96298771062146,3.8230210907767,3.89558097575394,7.90014420438705,6.29711566481863,5.45032552748059,5.50448090985983,8.04079856705545,8.68610912333835,6.14148983099244,7.59400956050138,7.71716228657413,8.53061754398756,7.58822475976455,8.9251031620458,6.35340994680967,6.40228136270318,8.32999510624647,5.91359089984184,7.34618729532428,11.8484103793121,10.8998045734901,11.1633356240248,11.2089525168861,11.3440311189108,6.02813348681822,2.62966381185209,8.61641737867592,2.59249898703162,3.69076078517916,3.06849146117058,1.71325609037628,0.92565442018153,4.27995008041761,6.13710477353424,5.17677370036567,3.21635860293873,1.98462907699418,1.59695288682561,10.6751584427734,3.60442761057045,2.42997537780408,3.70841625211703,2.13439811953628,3.42119100002792,4.12248297469126,1.46186591528466,8.66969988707734,6.15524244537119,6.47260415762232,2.17815287003906,1.83621262299627,7.12466744671922,1.65736475098279,3.1767928169478,5.3207430334913
"中正區 東門里",7.88992258874492,11.3274161107023,1.86747723248166,2.67502678494296,2.45394383819003,1.46654919780642,4.22417040646214,3.45956990503566,2.94288016612446,8.65517796000996,9.78781965202885,3.90123165543938,6.47009132963955,5.49004015349058,3.34075221689485,0.537782693461956,1.86747723248166,7.50514154963628,6.60659531953155,2.26901751777009,3.05974642954938,2.85326850015979,10.8006425649787,6.14172652176409,2.77943932151625,3.11063629818883,3.1522841466069,3.08404346739236,8.612259688812,1.13313847057513,7.13806898547503,6.1414719840751,7.47107128877952,3.45516472133748,4.41222281022971,1.87233241340126,8.37401333485909,2.12545703157276,6.01388534427483,1.91191541760365,5.70233660841936,6.85019140112745,4.41508730997877,2.94275021700441,3.05743249500371,2.94748432267121,5.83592738749299,3.00079693472918,8.60356307425164,1.8483645534041,2.66846147795337,2.09830453002716,0.826081354158027,0.828145759432003,2.8403568535228,2.66851372766733,3.44964842879352,2.11835469606692,4.22545812470758,1.5761411718965,5.03873627099884,7.54679606259779,5.28087218735453,3.35915457830173,3.35123148455332,2.15491707284502,1.16895324526729,2.7205412742405,3.54505181348861,4.98280726726515,4.06544303636651,4.06229857926766,4.54236355773857,4.93262866291363,4.7977658449209,4.73463882874585,8.93333733587269,7.32919060479574,6.47680604910745,6.52521891816957,9.07385221655402,9.68607170084637,7.01002103163891,8.54388293826736,8.72838844292956,9.49197155485402,8.56149952355208,9.95351660334477,6.18161738887364,6.68915972442581,8.06150177726455,6.11938025656048,7.95142346067844,11.6467154062317,10.8951418544632,11.2252238440685,11.2599346515685,11.4000138973977,6.35617376960076,3.34168888734966,9.60316659121021,1.89909011342759,4.64688999114123,2.11696992062439,0.842755951082315,1.56396940464008,5.25492815516138,7.15037413861345,5.26795135688087,4.18974509682449,1.34818286542047,1.033452874829,10.66268823832,4.54731709385856,1.45209724155353,4.71485878567967,1.46287685937985,4.37577812274684,4.10213457394176,1.05847298143201,8.97853760001031,6.51057314648932,7.40022912489059,1.77056055685745,1.43701525710361,7.36706894821541,1.13988777623546,4.09718075836494,6.34649701664236
"中正區 文北里",7.26924144304468,11.2935163967793,2.25159741416847,2.0554177633493,1.80458606965537,2.11623586627116,3.66924277660727,2.86992576347754,3.58231789793778,8.55199712029954,9.15789742209902,3.2590385811677,6.3965509925176,5.21666428374583,3.09321698691829,1.09916620926816,2.25159741416847,7.31297167047299,5.95818331410704,2.26039759582748,2.43481750748694,2.21929334515665,11.0469458743009,6.15578639232814,2.44067598774266,3.72038621587639,3.23691964636561,2.80706722198259,7.96255973689235,1.69830796170448,6.84021188726446,5.54704412222329,6.8484575678432,3.42583911152345,3.80099727178197,1.92477874451337,8.37683572781729,1.56142718400767,5.36414495104805,2.41965202587773,5.62087957413708,6.28812121754159,3.81412076051777,2.31028191792678,3.15147438633036,2.60046983806307,5.56939966443649,2.37090377976134,7.95403023249998,2.49750805801831,3.31537010052976,2.24135093605194,1.4731124599339,1.4772833738025,2.7120017540103,2.54510849172922,3.00715709262916,2.5464695002399,4.22791191563016,1.76922254185248,4.94109345545488,7.20987832097752,5.1293637823148,3.24185315288792,2.96067765604033,1.87134032432048,0.58746166235799,2.12017761495757,2.96068153964942,4.36636412133369,3.42109329102593,3.47040900107147,3.95526894636944,4.30754444599849,4.17015653788443,4.17591053023931,8.28437920508728,6.67950634776215,5.82790522142075,5.8781567704371,8.4246325916182,9.0480751430849,6.47940513845535,7.95986879428207,8.10062096600385,8.90026428587009,7.96130425158401,9.31140670798063,6.30636146567994,6.52693464594094,8.25135598351306,6.00641206065133,7.59078825457031,11.7992095585277,10.923462875918,11.2120603186927,11.2536631993313,11.3907347878981,6.16713223198543,2.89939417863554,8.99357684515164,2.3309268356081,4.05661605066873,2.69410540948344,1.38038422553446,1.06515425801831,4.62753777442359,6.50625447914443,5.15012823184899,3.56219642823997,1.73008393801598,1.35100787837388,10.6956620821142,3.9347895635719,2.07083540279305,4.0730443587088,1.87216686448877,3.75733091024835,4.12129768900826,1.26037838438025,8.80702338540468,6.30481681035754,6.8308497358609,2.00656310240197,1.65614953333001,7.23449839755149,1.42931355601749,3.49499904838605,5.69779279526057
"中正區 文祥里",7.54083229098626,11.626976322521,2.39716172254575,2.13866353141138,1.99415956609313,1.97307053882671,3.64986986705202,3.18305783245926,3.37031644517026,8.90005954614189,9.41386748887712,3.49814335249749,6.7369050440484,4.9841906798019,2.84215848227803,1.11106164576087,2.39716172254575,7.67536884638811,6.11962423133031,2.57215841921355,2.52690580142161,2.48504542799875,11.2804183289755,6.47319274253148,2.23738293265385,3.46067655473256,3.52503306332389,3.17511136073845,8.14744208073262,1.42581304414635,6.62254878105309,5.84871690990862,7.11783478172944,3.74989792366829,3.86124927964471,2.21362372226299,8.69930242691347,1.55886275894664,5.5479109680984,2.48313520477476,5.96224434096989,6.61132946160976,3.85708013899006,2.57808773202703,3.43589056811133,2.40318883959356,5.33392047520072,2.64275760966699,8.12666506992952,2.35904339938549,3.12963405567129,1.87291931902102,1.36430930636161,1.33188576795238,3.05705659903161,2.88831416163811,3.37333079353309,2.66711967455419,4.54545048984798,2.00250489622587,4.63347629036187,7.01461158662017,4.8417252273536,2.93624673675352,2.79383821335324,1.63091180626414,0.636616948833675,2.42954412575316,3.2772696739186,4.6481688139709,3.65228072421117,3.49999825690508,3.9771206582193,4.39381125399068,4.26228137947269,4.16068875358509,8.48140235451847,6.86629232375912,5.99407290834832,6.03029467944837,8.6186189901743,9.16185883762124,6.81781565831269,8.2671473856168,8.3609825108214,9.20082651116376,8.25509574716522,9.54020963014436,6.58742134556033,6.88457354977717,8.50851538638904,6.35482851228482,7.96181567923656,12.0732851907781,11.2397943796081,11.5401476736548,11.5799165294639,11.7178429937891,6.52854809820061,3.2657818306119,9.27715445140987,2.44796694948995,4.3648128869642,2.41213879303812,1.41461329514131,0.987806485767023,4.71832618367256,6.64313091568747,4.84992746004865,3.65563806323779,1.87117757761117,1.51778542177192,11.0105202687432,3.99711045830974,2.01855891180774,4.2049368932234,1.99928178441053,3.83111687478812,4.4336620800277,1.47720077275124,9.16707225024692,6.66849951769513,7.14911364825003,2.22477772919293,1.87619712040502,7.5875092404542,1.61199830623055,3.54053020356809,5.86219813152565
"中正區 三愛里",7.21001655849048,11.7273905863229,2.72465976998997,1.73078307122099,1.62381000550984,2.38169626240773,3.25118051975142,2.91662942873489,3.7590998016279,8.96290255583145,9.06764727518784,3.14885957204906,6.82317150016652,4.72929595602763,2.61230151090141,1.49467419714871,2.72465976998997,7.68592787895763,5.72398171391487,2.72718088059458,2.11946090196857,2.16720579415323,11.5358465465196,6.61057101550436,1.95141511818396,3.82277453548104,3.71454640046385,3.16580313885863,7.75934086902886,1.79364043932219,6.35097889747949,5.55431135782669,6.78541009293054,3.87824243290184,3.45129192626919,2.40514527837884,8.82516286619466,1.15211123520429,5.16119010828487,2.85529239300482,6.04681738549997,6.34745203510278,3.44783479851615,2.26121921555991,3.63080102260087,2.11095605428342,5.08243799600471,2.32935092673021,7.7338215506241,2.76763879116651,3.52814916169251,1.94655035420629,1.77387048712852,1.74137525864951,3.13967817704036,2.97674304024689,3.24197598161568,3.01071936000307,4.68484339412184,2.25870667339384,4.49052131138879,6.72075144356478,4.6629611498707,2.79405288723588,2.47362050857186,1.39106177755373,0.25110214837493,2.16611384174202,3.01548232626933,4.33329829534966,3.29645008513623,3.09180193277262,3.57015292939277,3.98451750035107,3.85349161013777,3.76133865231938,8.09851124953301,6.47973026753321,5.60011597928192,5.6318342330491,8.23425805837283,8.75447183633288,6.58261366032461,7.97652720156728,8.01920112289639,8.90039747262951,7.94721322167025,9.17426693765725,6.78454022828235,6.91664247272506,8.73677011885738,6.41905132920705,7.85760387340024,12.2789715760242,11.3769286915766,11.6528911423205,11.6966579642512,11.8326838873172,6.54521588364774,3.13658083591885,8.95685983883242,2.79312515441438,4.08389694620657,2.76191503423998,1.79341511705899,0.598963591053393,4.30928429064187,6.24042371498338,4.69278733536446,3.24725426644676,2.19984992864351,1.82760120610896,11.1505538966489,3.58713856025143,2.42361763294874,3.80260911824238,2.33708086854391,3.42130618070442,4.58277392173887,1.7478967471379,9.18695320173978,6.67396921797349,6.87620271833346,2.49538288781531,2.14479064539108,7.63559857385676,1.9107699068961,3.1310271172995,5.46773221417258
"大同區 玉泉里",8.54966029387348,9.83384059823287,0.0703458051608443,4.24783276378404,3.81990768927345,1.6913962144394,5.93893236841049,4.17182687658047,2.93206380785918,7.34697399995536,10.4940244906155,4.9492196623212,5.15669429735725,7.38845644670809,5.23901714388695,1.38675672155975,0.0703458051608443,6.45172998391466,7.82754321716175,1.44953825765027,4.59688238679715,3.9164185623315,8.9342811120465,4.64696164646962,4.6710297801285,3.40347191585533,1.7465274206731,2.73697661595187,9.69851305600003,2.31802506240221,9.03762893528409,6.67338373566218,8.15889313600679,2.29470681485387,5.97413710189574,1.15708621664821,6.84684283780434,3.84505931796244,7.16831668697442,0.504524374770764,4.44439264064889,7.16415055420093,6.01365152882572,3.98289586970133,1.64682487670455,4.83773157949069,7.73327266174892,4.01405040102457,9.74071745406551,1.77992865834654,2.55471267167584,3.81724178471078,1.54358064639167,1.69069869477549,2.12289804379246,1.99809285966297,3.55895464454597,0.268239617270997,2.87343681299051,0.793970829264379,6.86952175459711,9.44455727284878,7.14177092074472,5.21980673146355,5.22833750351574,4.05275900696289,2.88219067829284,3.59717172195317,4.21934339378979,5.72523733939173,5.13245355001992,5.69334441667812,6.18109597313597,6.42220098837181,6.27577437848607,6.43880956035531,9.96077808183293,8.434327978042,7.68379490260967,7.78127707140405,10.1123671397488,11.0259933260273,7.15891461475144,8.92650377445039,9.43274181162291,9.90088737763381,9.04859460871838,10.8084800477249,4.48286981942296,5.58801603760785,6.25341731386703,4.91789306019968,7.39019252525451,9.86277913372484,9.29213110541845,9.69323849999008,9.71493817839583,9.85933248388733,5.34326737846741,3.47085768771987,10.1353133911353,0.140222689260962,5.24429016850061,2.86122917644049,1.10379667407873,3.36119004986013,6.72586669524303,8.44583073999958,7.10983996420978,5.68124147455004,0.568846518375054,0.950132877757137,9.05371030017754,6.10186519651918,1.17556624717937,6.08759982061885,0.43734926083042,5.90825246808316,2.72217831724813,1.09380968195355,7.8292447925782,5.5362606098396,7.73258487576101,0.609471781290998,0.795601398117524,6.16382825353929,0.887460642770698,5.69644736091123,7.56339454146716
